Index,Scale,IssueAge,Duration,Rate
13400,0,6,77,7.297560
13400,0,6,78,8.109610
13400,0,6,79,9.017380
13400,0,6,80,10.042350
13400,0,6,81,11.192230
13400,0,6,82,12.465040
13400,0,6,83,13.849380
13400,0,6,84,15.333420
13400,0,6,85,16.908810
13400,0,6,86,18.416310
13400,0,6,87,20.015270
13400,0,6,88,21.733610
13400,0,6,89,23.585430
13400,0,6,90,25.573060
13400,0,6,91,27.431880
13400,0,6,92,29.457880
13400,0,6,93,31.672690
13400,0,6,94,34.099540
13400,0,7,10,0.061690
13400,0,7,11,0.070860
13400,0,7,12,0.076700
13400,0,7,13,0.078370
13400,0,7,14,0.079200
13400,0,7,15,0.079200
13400,0,7,16,0.079200
13400,0,7,17,0.080040
13400,0,7,18,0.080870
13400,0,7,19,0.081700
13400,0,7,20,0.085040
13400,0,7,21,0.089210
13400,0,7,22,0.087540
13400,0,7,23,0.085870
13400,0,7,24,0.085040
13400,0,7,25,0.084210
13400,0,7,26,0.084210
13400,0,7,27,0.086710
13400,0,7,28,0.088380
13400,0,7,29,0.090880
13400,0,7,30,0.095880
13400,0,7,31,0.100060
13400,0,7,32,0.107560
13400,0,7,33,0.114240
13400,0,7,34,0.121750
13400,0,7,35,0.131760
13400,0,7,36,0.144280
13400,0,7,37,0.158470
13400,0,7,38,0.175170
13400,0,7,39,0.194370
13400,0,7,40,0.212750
13400,0,7,41,0.232800
13400,0,7,42,0.244500
13400,0,7,43,0.257870
13400,0,7,44,0.277090
13400,0,7,45,0.299660
13400,0,7,46,0.330600
13400,0,7,47,0.364060
13400,0,7,48,0.406740
13400,0,7,49,0.459490
13400,0,7,50,0.513110
13400,0,7,51,0.570960
13400,0,7,52,0.620450
13400,0,7,53,0.677520
13400,0,7,54,0.746390
13400,0,7,55,0.830450
13400,0,7,56,0.933110
13400,0,7,57,1.048530
13400,0,7,58,1.170000
13400,0,7,59,1.298400
13400,0,7,60,1.428670
13400,0,7,61,1.560830
13400,0,7,62,1.703370
13400,0,7,63,1.851230
13400,0,7,64,2.030860
13400,0,7,65,2.232200
13400,0,7,66,2.497350
13400,0,7,67,2.777880
13400,0,7,68,3.073940
13400,0,7,69,3.398650
13400,0,7,70,3.754050
13400,0,7,71,4.168420
13400,0,7,72,4.654840
13400,0,7,73,5.219780
13400,0,7,74,5.839800
13400,0,7,75,6.550950
13400,0,7,76,7.297560
13400,0,7,77,8.109610
13400,0,7,78,9.017380
13400,0,7,79,10.042350
13400,0,7,80,11.192230
13400,0,7,81,12.465040
13400,0,7,82,13.849380
13400,0,7,83,15.333420
13400,0,7,84,16.908810
13400,0,7,85,18.416310
13400,0,7,86,20.015270
13400,0,7,87,21.733610
13400,0,7,88,23.585430
13400,0,7,89,25.573060
13400,0,7,90,27.431880
13400,0,7,91,29.457880
13400,0,7,92,31.672690
13400,0,7,93,34.099540
13400,0,8,9,0.061690
13400,0,8,10,0.070860
13400,0,8,11,0.076700
13400,0,8,12,0.078370
13400,0,8,13,0.079200
13400,0,8,14,0.079200
13400,0,8,15,0.079200
13400,0,8,16,0.080040
13400,0,8,17,0.080870
13400,0,8,18,0.081700
13400,0,8,19,0.085040
13400,0,8,20,0.089210
13400,0,8,21,0.087540
13400,0,8,22,0.085870
13400,0,8,23,0.085040
13400,0,8,24,0.084210
13400,0,8,25,0.084210
13400,0,8,26,0.086710
13400,0,8,27,0.088380
13400,0,8,28,0.090880
13400,0,8,29,0.095880
13400,0,8,30,0.100060
13400,0,8,31,0.107560
13400,0,8,32,0.114240
13400,0,8,33,0.121750
13400,0,8,34,0.131760
13400,0,8,35,0.144280
13400,0,8,36,0.158470
13400,0,8,37,0.175170
13400,0,8,38,0.194370
13400,0,8,39,0.212750
13400,0,8,40,0.232800
13400,0,8,41,0.244500
13400,0,8,42,0.257870
13400,0,8,43,0.277090
13400,0,8,44,0.299660
13400,0,8,45,0.330600
13400,0,8,46,0.364060
13400,0,8,47,0.406740
13400,0,8,48,0.459490
13400,0,8,49,0.513110
13400,0,8,50,0.570960
13400,0,8,51,0.620450
13400,0,8,52,0.677520
13400,0,8,53,0.746390
13400,0,8,54,0.830450
13400,0,8,55,0.933110
13400,0,8,56,1.048530
13400,0,8,57,1.170000
13400,0,8,58,1.298400
13400,0,8,59,1.428670
13400,0,8,60,1.560830
13400,0,8,61,1.703370
13400,0,8,62,1.851230
13400,0,8,63,2.030860
13400,0,8,64,2.232200
13400,0,8,65,2.497350
13400,0,8,66,2.777880
13400,0,8,67,3.073940
13400,0,8,68,3.398650
13400,0,8,69,3.754050
13400,0,8,70,4.168420
13400,0,8,71,4.654840
13400,0,8,72,5.219780
13400,0,8,73,5.839800
13400,0,8,74,6.550950
13400,0,8,75,7.297560
13400,0,8,76,8.109610
13400,0,8,77,9.017380
13400,0,8,78,10.042350
13400,0,8,79,11.192230
13400,0,8,80,12.465040
13400,0,8,81,13.849380
13400,0,8,82,15.333420
13400,0,8,83,16.908810
13400,0,8,84,18.416310
13400,0,8,85,20.015270
13400,0,8,86,21.733610
13400,0,8,87,23.585430
13400,0,8,88,25.573060
13400,0,8,89,27.431880
13400,0,8,90,29.457880
13400,0,8,91,31.672690
13400,0,8,92,34.099540
13400,0,9,8,0.061690
13400,0,9,9,0.070860
13400,0,9,10,0.076700
13400,0,9,11,0.078370
13400,0,9,12,0.079200
13400,0,9,13,0.079200
13400,0,9,14,0.079200
13400,0,9,15,0.080040
13400,0,9,16,0.080870
13400,0,9,17,0.081700
